Date,Actual,ARIMA_Forecast,Prophet_Forecast,SARIMA_Forecast,LSTM_Forecast,Ensemble_Forecast
2023-12-13,20926.349609375,17604.349827919574,18204.183849963385,18292.686277083398,,18033.739984988784
2023-12-14,21182.69921875,17604.349827919574,18243.54182071015,18302.480487204102,,18050.124045277942
2023-12-15,21456.650390625,17604.349827919574,18247.08397194928,18305.753659316106,,18052.39581972832
2023-12-18,21418.650390625,17604.349827919574,18221.02215794139,18305.832564607583,,18043.734850156183
2023-12-19,21453.099609375,17604.349827919574,18235.26171619481,18302.78072933877,,18047.46409115105
2023-12-20,21150.150390625,17604.349827919574,18243.050734004923,18313.52744390794,,18053.642668610813
2023-12-21,21255.05078125,17604.349827919574,18258.803562124896,18324.49832680013,,18062.550572281532
2023-12-22,21349.400390625,17604.349827919574,18246.38520444293,18326.614985925746,,18059.116672762746
2023-12-26,21441.349609375,17604.349827919574,18294.00652783155,18327.864216584025,,18075.40685744505
2023-12-27,21654.75,17604.349827919574,18305.25310956689,18323.66207043497,,18077.755002640475
2023-12-28,21778.69921875,17604.349827919574,18286.20660730148,18335.57279724621,,18075.376410822417
2023-12-29,21731.400390625,17604.349827919574,18306.658280600168,18345.399538144007,,18085.46921555458
