Date,Actual,ARIMA_Forecast,Prophet_Forecast,SARIMA_Forecast,LSTM_Forecast,Ensemble_Forecast
2023-10-26,403.5400085449219,325.8565330145779,140.0198127615763,341.40629058073745,,269.09421211896387
2023-10-27,397.8699951171875,325.8565330145779,139.6702173601562,341.63574647321565,,269.05416561598327
2023-10-30,410.0799865722656,325.8565330145779,139.08075535627512,341.88638302685666,,268.9412237992365
2023-10-31,411.6900024414063,325.8565330145779,138.56857766902365,341.70889623432106,,268.71133563930755
2023-11-01,420.1900024414063,325.8565330145779,137.83779812558132,341.9481259508351,,268.5474856969981
2023-11-02,424.7099914550781,325.8565330145779,137.44225682157068,341.9738857830682,,268.4242252064056
2023-11-03,432.3599853515625,325.8565330145779,135.31423276086818,342.20440599902645,,267.79172392482417
2023-11-06,434.739990234375,325.8565330145779,136.17710607972225,342.44973566225656,,268.16112491885224
2023-11-07,434.6099853515625,325.8565330145779,135.39719606037622,342.2665471073595,,267.8400920607712
2023-11-08,436.6499938964844,325.8565330145779,134.408071823803,342.5056894667956,,267.5900981017255
2023-11-09,435.1499938964844,325.8565330145779,133.53614123661086,342.53670964529783,,267.3097946321622
2023-11-10,447.239990234375,325.8565330145779,132.49407822976846,342.77197575133533,,267.04086233189395
2023-11-13,444.6199951171875,325.8565330145779,131.84337407516182,343.01658881635024,,266.9054986353633
2023-11-14,448.6499938964844,325.8565330145779,129.52285537417993,342.82832194076474,,266.0692367765075
2023-11-15,461.9400024414063,325.8565330145779,130.26117441886316,343.0636324403283,,266.39377995792313
2023-11-16,466.9500122070313,325.8565330145779,129.4285029785603,343.09600923962444,,266.12701507758754
2023-11-17,465.9100036621094,325.8565330145779,128.46073059942876,343.3360654602744,,265.8844430247604
2023-11-20,474.4700012207031,325.8565330145779,127.68497637494433,343.5836556779487,,265.7083883558236
2023-11-21,474.9500122070313,325.8565330145779,126.81297692801098,343.3935441606617,,265.3543513677502
2023-11-22,478.0,325.8565330145779,126.40363773281317,343.6244319884126,,265.2948675786012
2023-11-23,,325.8565330145779,124.391591095266,343.65461429890416,,264.6342461362494
2023-11-24,479.55999755859375,325.8565330145779,125.49976597290056,343.8968651257948,,265.0843880377577
2023-11-27,479.1700134277344,325.8565330145779,125.09119916329026,344.148455608808,,265.0320625955587
2023-11-28,479.0,325.8565330145779,124.59338641056412,343.95983642650333,,264.80325195054843
2023-11-29,477.1900024414063,325.8565330145779,124.32397889439936,344.1883025232289,,264.7896048107354
2023-11-30,473.9700012207031,325.8565330145779,123.98438347783316,344.21494052043033,,264.68528567094717
2023-12-01,465.739990234375,325.8565330145779,124.12254871660564,344.4563159109673,,264.81179921405027
2023-12-04,453.8999938964844,325.8565330145779,122.66177419465886,344.71044825363595,,264.4095851542909
